DATE,DELAY_TYPE,DELAY
2015-05-13,ARRIVAL_DELAY,-3.755573212958555
2015-05-14,ARRIVAL_DELAY,-4.2663896317404735
2015-05-15,ARRIVAL_DELAY,-2.0098887515451174
2015-05-16,ARRIVAL_DELAY,-5.894495412844036
2015-05-17,ARRIVAL_DELAY,-0.36568556408070474
2015-05-18,ARRIVAL_DELAY,31.205154050292894
2015-05-19,ARRIVAL_DELAY,6.269051702719038
2015-05-20,ARRIVAL_DELAY,-5.323319675915554
2015-05-21,ARRIVAL_DELAY,-3.392722710163112
2015-05-22,ARRIVAL_DELAY,-6.092494716080975
2015-05-23,ARRIVAL_DELAY,-6.243953547952906
2015-05-24,ARRIVAL_DELAY,-6.361111111111111
2015-05-25,ARRIVAL_DELAY,12.570325786080648
2015-05-26,ARRIVAL_DELAY,49.991309353751966
2015-05-27,ARRIVAL_DELAY,13.732577116170278
2015-05-28,ARRIVAL_DELAY,21.71873281556902
2015-05-29,ARRIVAL_DELAY,0.6872682323856613
2015-05-30,ARRIVAL_DELAY,-5.09117954145917
2015-05-31,ARRIVAL_DELAY,28.18945454480361
2015-06-01,ARRIVAL_DELAY,13.558912893031039
2015-06-02,ARRIVAL_DELAY,2.6221958639382352
2015-06-03,ARRIVAL_DELAY,5.86976005155045
2015-06-04,ARRIVAL_DELAY,-2.0426065162907268
